Date,SPcompP,Dividends,Earnings,CPI,GS10,Realprice,Realdividend, RealTotReturnPrice ,RealEarnings, RealTRScaledEarnings ,,,,,,,,,,,,,,
1977.08,97.75,4.45,10.61,61.20,7.40,503.71,22.95," 97,874.46 ",54.69," 10,626.81 ",,,,,,,,,,,,,,
1977.09,96.23,4.50,10.71,61.40,7.34,494.26,23.11," 96,412.93 ",55.01," 10,730.36 ",,,,,,,,,,,,,,
1977.1,93.74,4.56,10.77,61.60,7.52,479.91,23.33," 93,992.48 ",55.14," 10,799.01 ",,,,,,,,,,,,,,
1977.11,94.28,4.61,10.83,61.90,7.58,480.33,23.50," 94,459.38 ",55.18," 10,850.61 ",,,,,,,,,,,,,,
1977.12,93.82,4.67,10.89,62.10,7.69,476.45,23.72," 94,084.43 ",55.30," 10,920.69 ",,,,,,,,,,,,,,
1978.01,90.25,4.71,10.90,62.50,7.96,455.39,23.78," 90,316.50 ",55.00," 10,908.03 ",,,,,,,,,,,,,,
1978.02,88.98,4.76,10.91,62.90,8.03,446.12,23.85," 88,873.46 ",54.70," 10,896.94 ",,,,,,,,,,,,,,
1978.03,88.82,4.80,10.92,63.40,8.04,441.81,23.88," 88,410.38 ",54.32," 10,869.64 ",,,,,,,,,,,,,,
1978.04,92.71,4.84,11.02,63.90,8.15,457.55,23.87," 91,958.42 ",54.40," 10,933.94 ",,,,,,,,,,,,,,
1978.05,97.41,4.87,11.13,64.50,8.35,476.27,23.83," 96,120.59 ",54.40," 10,979.42 ",,,,,,,,,,,,,,
1978.06,97.66,4.91,11.23,65.20,8.46,472.37,23.75," 95,732.08 ",54.32," 11,008.31 ",,,,,,,,,,,,,,
1978.07,97.19,4.95,11.34,65.70,8.64,466.52,23.74," 94,947.32 ",54.45," 11,081.55 ",,,,,,,,,,,,,,
1978.08,103.90,4.98,11.46,66.00,8.41,496.46,23.81," 101,444.96 ",54.74," 11,185.99 ",,,,,,,,,,,,,,
1978.09,103.90,5.02,11.57,66.50,8.42,492.73,23.81," 101,087.59 ",54.87," 11,256.82 ",,,,,,,,,,,,,,
1978.1,100.60,5.04,11.82,67.10,8.64,472.81,23.67," 97,406.43 ",55.57," 11,447.97 ",,,,,,,,,,,,,,
1978.11,94.71,5.05,12.08,67.40,8.81,443.15,23.64," 91,701.16 ",56.51," 11,693.04 ",,,,,,,,,,,,,,
1978.12,96.11,5.07,12.33,67.70,9.01,447.71,23.62," 93,051.58 ",57.44," 11,937.63 ",,,,,,,,,,,,,,
1979.01,99.71,5.11,12.65,68.30,9.10,460.40,23.61," 96,097.90 ",58.42," 12,194.92 ",,,,,,,,,,,,,,
1979.02,98.23,5.16,12.98,69.10,9.10,448.31,23.53," 93,984.82 ",59.22," 12,415.89 ",,,,,,,,,,,,,,
1979.03,100.10,5.20,13.30,69.80,9.12,452.26,23.49," 95,223.97 ",60.09," 12,652.14 ",,,,,,,,,,,,,,
1979.04,102.10,5.25,13.53,70.60,9.18,456.07,23.44," 96,437.17 ",60.42," 12,776.46 ",,,,,,,,,,,,,,
1979.05,99.73,5.29,13.75,71.50,9.25,439.88,23.35," 93,424.30 ",60.66," 12,883.71 ",,,,,,,,,,,,,,
1979.06,101.70,5.34,13.98,72.30,8.91,443.60,23.29," 94,627.84 ",60.98," 13,007.84 ",,,,,,,,,,,,,,
1979.07,102.70,5.40,14.20,73.10,8.95,443.06,23.28," 94,926.38 ",61.25," 13,122.12 ",,,,,,,,,,,,,,
1979.08,107.40,5.45,14.41,73.80,9.03,458.95,23.30," 98,745.10 ",61.59," 13,251.79 ",,,,,,,,,,,,,,
1979.09,108.60,5.51,14.63,74.60,9.33,459.10,23.29," 99,195.27 ",61.85," 13,363.05 ",,,,,,,,,,,,,,
1979.1,104.50,5.56,14.71,75.20,10.30,438.24,23.30," 95,108.34 ",61.68," 13,384.97 ",,,,,,,,,,,,,,
1979.11,103.70,5.60,14.78,75.90,10.65,430.87,23.28," 93,930.86 ",61.42," 13,390.63 ",,,,,,,,,,,,,,
1979.12,107.80,5.65,14.86,76.70,10.39,443.24,23.23," 97,048.19 ",61.10," 13,377.89 ",,,,,,,,,,,,,,
1980.01,110.90,5.70,15.00,77.80,10.80,449.54,23.11," 98,848.97 ",60.82," 13,372.96 ",,,,,,,,,,,,,,
1980.02,115.30,5.75,15.15,78.90,12.41,460.86,22.98," 101,759.19 ",60.54," 13,367.87 ",,,,,,,,,,,,,,
1980.03,104.70,5.80,15.29,80.10,12.75,412.22,22.84," 91,439.90 ",60.20," 13,353.54 ",,,,,,,,,,,,,,
1980.04,103.00,5.85,15.17,81.00,11.47,401.02,22.76," 89,376.49 ",59.08," 13,166.37 ",,,,,,,,,,,,,,
1980.05,107.70,5.89,15.06,81.80,10.18,415.22,22.72," 92,962.83 ",58.05," 12,996.41 ",,,,,,,,,,,,,,
1980.06,114.60,5.94,14.94,82.70,9.78,437.01,22.65," 98,264.78 ",56.97," 12,810.44 ",,,,,,,,,,,,,,
1980.07,119.80,5.98,14.84,82.70,10.25,456.84,22.82," 103,151.11 ",56.59," 12,777.65 ",,,,,,,,,,,,,,
1980.08,123.50,6.03,14.74,83.30,11.10,467.56,22.82," 106,000.29 ",55.80," 12,651.37 ",,,,,,,,,,,,,,
1980.09,126.50,6.07,14.64,84.00,11.51,474.92,22.79," 108,100.94 ",54.96," 12,510.65 ",,,,,,,,,,,,,,
1980.1,130.20,6.10,14.70,84.80,11.75,484.20,22.69," 110,643.44 ",54.67," 12,492.00 ",,,,,,,,,,,,,,
1980.11,135.70,6.13,14.76,85.50,12.68,500.53,22.61," 114,803.75 ",54.44," 12,487.13 ",,,,,,,,,,,,,,
1980.12,133.50,6.16,14.82,86.30,12.84,487.85,22.51," 112,325.81 ",54.16," 12,469.43 ",,,,,,,,,,,,,,
1981.01,133.00,6.20,14.74,87.00,12.57,482.11,22.47," 111,435.95 ",53.43," 12,350.12 ",,,,,,,,,,,,,,
1981.02,128.40,6.24,14.66,87.90,13.19,460.67,22.39," 106,911.48 ",52.60," 12,206.56 ",,,,,,,,,,,,,,
1981.03,133.20,6.28,14.58,88.50,13.12,474.65,22.38," 110,589.05 ",51.96," 12,105.02 ",,,,,,,,,,,,,,
1981.04,134.40,6.32,14.72,89.10,13.68,475.70,22.36," 111,268.02 ",52.11," 12,189.23 ",,,,,,,,,,,,,,
1981.05,131.70,6.35,14.87,89.80,14.10,462.51,22.31," 108,617.71 ",52.21," 12,261.10 ",,,,,,,,,,,,,,
1981.06,132.30,6.39,15.01,90.60,13.47,460.52,22.24," 108,584.38 ",52.25," 12,319.36 ",,,,,,,,,,,,,,
1981.07,129.10,6.43,15.10,91.60,14.28,444.47,22.15," 105,236.46 ",51.98," 12,306.14 ",,,,,,,,,,,,,,
1981.08,129.60,6.48,15.18,92.30,14.94,442.81,22.13," 105,279.45 ",51.88," 12,334.02 ",,,,,,,,,,,,,,
1981.09,118.30,6.52,15.27,93.20,15.32,400.30,22.06," 95,609.10 ",51.67," 12,341.09 ",,,,,,,,,,,,,,
1981.1,119.80,6.56,15.30,93.40,15.15,404.50,22.14," 97,054.70 ",51.66," 12,395.13 ",,,,,,,,,,,,,,
1981.11,122.90,6.59,15.33,93.70,13.39,413.64,22.19," 99,691.06 ",51.60," 12,435.02 ",,,,,,,,,,,,,,
1981.12,123.80,6.63,15.36,94.00,13.72,415.34,22.24," 100,547.34 ",51.53," 12,475.02 ",,,,,,,,,,,,,,
1982.01,117.30,6.66,15.18,94.30,14.59,392.28,22.27," 95,414.44 ",50.75," 12,345.07 ",,,,,,,,,,,,,,
1982.02,114.50,6.69,14.99,94.60,14.43,381.70,22.30," 93,293.54 ",49.98," 12,216.40 ",,,,,,,,,,,,,,
1982.03,110.80,6.72,14.81,94.50,13.86,369.76,22.43," 90,831.11 ",49.42," 12,140.87 ",,,,,,,,,,,,,,
1982.04,116.30,6.75,14.60,94.90,13.87,386.48,22.43," 95,397.21 ",48.51," 11,973.21 ",,,,,,,,,,,,,,
1982.05,116.40,6.78,14.38,95.80,13.62,383.18,22.32," 95,041.34 ",47.35," 11,744.06 ",,,,,,,,,,,,,,
1982.06,109.70,6.81,14.17,97.00,14.30,356.65,22.14," 88,920.29 ",46.07," 11,485.88 ",,,,,,,,,,,,,,
1982.07,109.40,6.82,13.97,97.50,13.95,353.86,22.07," 88,680.91 ",45.18," 11,321.57 ",,,,,,,,,,,,,,
1982.08,109.70,6.84,13.76,97.70,13.06,354.10,22.07," 89,202.93 ",44.43," 11,191.67 ",,,,,,,,,,,,,,
1982.09,122.40,6.85,13.56,97.90,12.34,394.29,22.07," 99,789.88 ",43.68," 11,055.15 ",,,,,,,,,,,,,,
1982.1,132.70,6.86,13.25,98.20,10.91,426.16,22.02," 108,321.13 ",42.56," 10,818.48 ",,,,,,,,,,,,,,
1982.11,138.10,6.86,12.95,98.00,10.55,444.41,22.09," 113,426.96 ",41.66," 10,633.63 ",,,,,,,,,,,,,,
1982.12,139.40,6.87,12.64,97.60,10.54,450.43,22.20," 115,436.09 ",40.84," 10,467.09 ",,,,,,,,,,,,,,
1983.01,144.30,6.88,12.57,97.80,10.46,465.31,22.20," 119,723.41 ",40.52," 10,426.39 ",,,,,,,,,,,,,,
1983.02,146.80,6.90,12.49,97.90,10.72,472.89,22.22," 122,149.56 ",40.24," 10,395.44 ",,,,,,,,,,,,,,
1983.03,151.90,6.91,12.42,97.90,10.51,489.31,22.26," 126,872.31 ",40.01," 10,373.63 ",,,,,,,,,,,,,,
1983.04,157.70,6.92,12.48,98.60,10.40,504.39,22.13," 131,259.81 ",39.91," 10,384.84 ",,,,,,,,,,,,,,
1983.05,164.10,6.93,12.53,99.20,10.38,521.69,22.03," 136,238.41 ",39.84," 10,405.34 ",,,,,,,,,,,,,,
1983.06,166.40,6.94,12.59,99.50,10.85,527.40,22.00," 138,210.08 ",39.90," 10,457.12 ",,,,,,,,,,,,,,
1983.07,167.00,6.96,12.83,99.90,11.38,527.19,21.97," 138,632.85 ",40.49," 10,647.92 ",,,,,,,,,,,,,,
1983.08,162.40,6.98,13.06,100.20,11.85,511.13,21.97," 134,892.01 ",41.11," 10,850.58 ",,,,,,,,,,,,,,
1983.09,167.20,7.00,13.30,100.70,11.65,523.62,21.92," 138,671.51 ",41.65," 11,030.69 ",,,,,,,,,,,,,,
1983.1,167.70,7.03,13.54,101.00,11.54,523.63,21.95," 139,157.51 ",42.29," 11,238.23 ",,,,,,,,,,,,,,
1983.11,165.20,7.06,13.79,101.20,11.69,514.80,22.00," 137,299.32 ",42.96," 11,458.26 ",,,,,,,,,,,,,,
1983.12,164.40,7.09,14.03,101.30,11.83,511.81,22.07," 136,990.12 ",43.68," 11,690.82 ",,,,,,,,,,,,,,
1984.01,166.40,7.12,14.44,101.90,11.67,514.98,22.04," 138,331.73 ",44.69," 12,004.27 ",,,,,,,,,,,,,,
1984.02,157.30,7.15,14.85,102.40,11.84,484.44,22.02," 130,621.12 ",45.73," 12,331.36 ",,,,,,,,,,,,,,
1984.03,157.40,7.18,15.26,102.60,12.32,483.81,22.07," 130,945.26 ",46.91," 12,695.20 ",,,,,,,,,,,,,,
1984.04,157.60,7.22,15.57,103.10,12.63,482.07,22.09," 130,974.14 ",47.64," 12,942.26 ",,,,,,,,,,,,,,
1984.05,156.60,7.27,15.89,103.40,13.41,477.62,22.16," 130,267.29 ",48.45," 13,215.31 ",,,,,,,,,,,,,,
1984.06,153.10,7.31,16.20,103.70,13.56,465.60,22.23," 127,492.65 ",49.27," 13,490.40 ",,,,,,,,,,,,,,
1984.07,151.10,7.33,16.32,104.10,13.36,457.75,22.22," 125,850.63 ",49.44," 13,592.87 ",,,,,,,,,,,,,,
1984.08,164.40,7.36,16.44,104.50,12.72,496.13,22.20," 136,912.68 ",49.61," 13,691.27 ",,,,,,,,,,,,,,
1984.09,166.10,7.38,16.56,105.00,12.52,498.88,22.17," 138,179.47 ",49.74," 13,776.35 ",,,,,,,,,,,,,,
1984.1,164.80,7.43,16.59,105.30,12.16,493.56,22.25," 137,221.02 ",49.68," 13,810.95 ",,,,,,,,,,,,,,
1984.11,166.30,7.48,16.61,105.30,11.57,498.05,22.40," 138,989.02 ",49.76," 13,884.94 ",,,,,,,,,,,,,,
1984.12,164.50,7.53,16.64,105.30,11.50,492.66,22.55," 138,009.07 ",49.84," 13,960.31 ",,,,,,,,,,,,,,
1985.01,171.60,7.57,16.56,105.50,11.38,512.95,22.64," 144,221.25 ",49.49," 13,915.08 ",,,,,,,,,,,,,,
1985.02,180.90,7.62,16.47,106.00,11.51,538.20,22.66," 151,851.21 ",49.01," 13,828.03 ",,,,,,,,,,,,,,
1985.03,179.40,7.66,16.39,106.40,11.86,531.73,22.70," 150,559.76 ",48.58," 13,755.15 ",,,,,,,,,,,,,,
1985.04,180.60,7.69,16.13,106.90,11.43,532.79,22.68," 151,393.00 ",47.58," 13,521.42 ",,,,,,,,,,,,,,
1985.05,184.90,7.71,15.87,107.30,10.85,543.44,22.67," 154,956.60 ",46.64," 13,299.95 ",,,,,,,,,,,,,,
1985.06,188.90,7.74,15.61,107.60,10.16,553.65,22.69," 158,406.48 ",45.75," 13,090.13 ",,,,,,,,,,,,,,
1985.07,192.50,7.77,15.48,107.80,10.31,563.15,22.74," 161,668.06 ",45.30," 13,003.40 ",,,,,,,,,,,,,,
1985.08,188.30,7.81,15.36,108.00,10.33,549.84,22.80," 158,393.25 ",44.84," 12,917.67 ",,,,,,,,,,,,,,
1985.09,184.10,7.84,15.23,108.30,10.37,536.09,22.83," 154,979.38 ",44.35," 12,820.95 ",,,,,,,,,,,,,,
1985.1,186.20,7.86,15.02,108.70,10.24,540.21,22.80," 156,719.77 ",43.59," 12,644.73 ",,,,,,,,,,,,,,
1985.11,197.50,7.88,14.82,109.00,9.78,571.42,22.80," 166,324.35 ",42.87," 12,477.86 ",,,,,,,,,,,,,,
1985.12,207.30,7.90,14.61,109.30,9.26,598.13,22.79," 174,651.13 ",42.15," 12,308.99 ",,,,,,,,,,,,,,
1986.01,208.20,7.94,14.58,109.60,9.19,599.08,22.85," 175,485.18 ",41.95," 12,289.02 ",,,,,,,,,,,,,,
1986.02,219.40,7.98,14.55,109.30,8.70,633.04,23.02," 185,994.92 ",41.98," 12,334.67 ",,,,,,,,,,,,,,
1986.03,232.30,8.02,14.52,108.80,7.78,673.34,23.25," 198,405.01 ",42.09," 12,401.38 ",,,,,,,,,,,,,,
1986.04,238.00,8.05,14.58,108.60,7.30,691.13,23.37," 204,221.44 ",42.35," 12,513.54 ",,,,,,,,,,,,,,
1986.05,238.50,8.07,14.65,108.90,7.71,690.67,23.38," 204,662.40 ",42.42," 12,568.67 ",,,,,,,,,,,,,,
1986.06,245.30,8.10,14.71,109.50,7.80,706.47,23.33," 209,920.29 ",42.37," 12,588.37 ",,,,,,,,,,,,,,
1986.07,240.20,8.14,14.76,109.50,7.30,691.79,23.45," 206,136.60 ",42.50," 12,664.01 ",,,,,,,,,,,,,,
1986.08,245.00,8.19,14.80,109.70,7.17,704.32,23.53," 210,456.97 ",42.56," 12,716.15 ",,,,,,,,,,,,,,
1986.09,238.30,8.23,14.85,110.20,7.45,681.95,23.55," 204,359.31 ",42.50," 12,734.94 ",,,,,,,,,,,,,,
1986.1,237.40,8.25,14.73,110.30,7.43,678.76,23.58," 203,991.73 ",42.11," 12,654.28 ",,,,,,,,,,,,,,
1986.11,245.10,8.26,14.60,110.40,7.25,700.14,23.60," 211,008.54 ",41.72," 12,572.10 ",,,,,,,,,,,,,,
1986.12,248.60,8.28,14.48,110.50,7.11,709.50,23.63," 214,421.52 ",41.33," 12,489.23 ",,,,,,,,,,,,,,
1987.01,264.50,8.30,14.69,111.20,7.08,750.13,23.54," 227,292.24 ",41.65," 12,620.69 ",,,,,,,,,,,,,,
1987.02,280.90,8.32,14.89,111.60,7.25,793.78,23.51," 241,113.71 ",42.09," 12,783.83 ",,,,,,,,,,,,,,
1987.03,292.50,8.34,15.10,112.10,7.25,822.87,23.46," 250,544.75 ",42.48," 12,934.10 ",,,,,,,,,,,,,,
1987.04,289.30,8.40,14.87,112.70,8.02,809.54,23.51," 247,080.87 ",41.62," 12,702.76 ",,,,,,,,,,,,,,
1987.05,289.10,8.46,14.65,113.10,8.61,806.12,23.59," 246,636.80 ",40.84," 12,495.38 ",,,,,,,,,,,,,,
1987.06,301.40,8.52,14.42,113.50,8.40,837.45,23.67," 256,827.56 ",40.07," 12,287.50 ",,,,,,,,,,,,,,
1987.07,310.10,8.57,14.90,113.80,8.45,859.36,23.74," 264,151.09 ",41.29," 12,692.20 ",,,,,,,,,,,,,,
1987.08,329.40,8.61,15.38,114.40,8.76,908.05,23.74," 279,727.90 ",42.40," 13,060.76 ",,,,,,,,,,,,,,
1987.09,318.70,8.66,15.86,115.00,9.42,873.97,23.75," 269,839.02 ",43.49," 13,428.45 ",,,,,,,,,,,,,,
1987.1,280.20,8.71,16.41,115.30,9.52,766.39,23.82," 237,237.26 ",44.88," 13,891.08 ",,,,,,,,,,,,,,
1987.11,245.00,8.76,16.95,115.40,8.86,669.54,23.94," 207,872.21 ",46.33," 14,384.16 ",,,,,,,,,,,,,,
1987.12,241.00,8.81,17.50,115.40,8.99,658.60,24.08," 205,101.29 ",47.82," 14,893.25 ",,,,,,,,,,,,,,
1988.01,250.50,8.86,17.86,115.70,8.67,682.79,24.14," 213,259.91 ",48.69," 15,207.69 ",,,,,,,,,,,,,,
1988.02,258.10,8.90,18.23,116.00,8.21,701.69,24.21," 219,791.82 ",49.55," 15,521.42 ",,,,,,,,,,,,,,
1988.03,265.70,8.95,18.59,116.50,8.37,719.25,24.23," 225,925.11 ",50.32," 15,807.11 ",,,,,,,,,,,,,,
1988.04,262.60,9.04,19.62,117.10,8.72,707.21,24.35," 222,782.60 ",52.83," 16,642.27 ",,,,,,,,,,,,,,
1988.05,256.10,9.14,20.64,117.50,9.09,687.36,24.52," 217,172.28 ",55.41," 17,505.48 ",,,,,,,,,,,,,,
1988.06,270.70,9.23,21.67,118.00,8.92,723.47,24.67," 229,229.86 ",57.91," 18,350.24 ",,,,,,,,,,,,,,
1988.07,269.10,9.31,22.02,118.50,9.06,716.16,24.77," 227,567.45 ",58.61," 18,624.25 ",,,,,,,,,,,,,,
1988.08,263.70,9.38,22.38,119.00,9.26,698.84,24.87," 222,722.38 ",59.30," 18,899.48 ",,,,,,,,,,,,,,
1988.09,268.00,9.46,22.73,119.80,8.98,705.49,24.90," 225,504.02 ",59.84," 19,125.77 ",,,,,,,,,,,,,,
1988.1,277.40,9.55,23.07,120.20,8.80,727.81,25.06," 233,304.15 ",60.54," 19,405.54 ",,,,,,,,,,,,,,
1988.11,271.00,9.64,23.42,120.30,8.96,710.42,25.27," 228,407.11 ",61.39," 19,736.31 ",,,,,,,,,,,,,,
1988.12,276.50,9.75,23.75,120.50,9.11,723.64,25.52," 233,339.55 ",62.16," 20,042.73 ",,,,,,,,,,,,,,
1989.01,285.40,9.81,24.16,121.10,9.09,743.23,25.56," 240,343.70 ",62.92," 20,345.84 ",,,,,,,,,,,,,,
1989.02,294.00,9.90,24.56,121.60,9.17,762.48,25.67," 247,259.64 ",63.70," 20,655.43 ",,,,,,,,,,,,,,
1989.03,292.70,10.01,24.96,122.30,9.36,754.76,25.81," 245,454.89 ",64.36," 20,931.17 ",,,,,,,,,,,,,,
1989.04,302.30,10.09,25.05,123.10,9.18,774.45,25.84," 252,558.16 ",64.17," 20,925.40 ",,,,,,,,,,,,,,
1989.05,313.90,10.19,25.13,123.80,8.86,799.62,25.97," 261,472.27 ",64.02," 20,935.52 ",,,,,,,,,,,,,,
1989.06,323.70,10.37,25.22,124.10,8.28,822.59,26.35," 269,701.74 ",64.09," 21,012.91 ",,,,,,,,,,,,,,
1989.07,331.90,10.42,24.71,124.40,8.02,841.40,26.42," 276,588.94 ",62.64," 20,592.08 ",,,,,,,,,,,,,,
1989.08,346.60,10.55,24.20,124.60,8.11,877.25,26.69," 289,106.81 ",61.25," 20,185.76 ",,,,,,,,,,,,,,
1989.09,347.30,10.73,23.69,125.00,8.19,876.21,27.07," 289,507.14 ",59.77," 19,747.84 ",,,,,,,,,,,,,,
1989.1,347.40,10.80,23.43,125.60,8.01,872.27,27.11," 288,953.53 ",58.82," 19,485.40 ",,,,,,,,,,,,,,
1989.11,340.20,10.92,23.16,125.90,7.87,852.16,27.36," 283,045.92 ",58.02," 19,271.83 ",,,,,,,,,,,,,,
1989.12,348.60,11.06,22.87,126.10,7.84,871.82,27.66," 290,340.31 ",57.20," 19,047.86 ",,,,,,,,,,,,,,
1990.01,339.97,11.14,22.49,127.40,8.21,841.56,27.58," 281,028.58 ",55.67," 18,590.85 ",,,,,,,,,,,,,,
1990.02,330.45,11.23,22.08,128.00,8.47,814.16,27.67," 272,648.61 ",54.40," 18,217.83 ",,,,,,,,,,,,,,
1990.03,338.46,11.32,21.67,128.70,8.59,829.36,27.74," 278,512.74 ",53.10," 17,831.86 ",,,,,,,,,,,,,,
1990.04,338.18,11.44,21.53,128.90,8.79,827.39,27.98," 278,633.59 ",52.68," 17,741.74 ",,,,,,,,,,,,,,
1990.05,350.25,11.55,21.40,129.20,8.76,854.93,28.20," 288,699.65 ",52.23," 17,636.60 ",,,,,,,,,,,,,,
1990.06,360.39,11.66,21.26,129.90,8.48,874.94,28.31," 296,253.55 ",51.61," 17,476.48 ",,,,,,,,,,,,,,
1990.07,360.03,11.73,21.42,130.40,8.47,870.71,28.36," 295,623.04 ",51.80," 17,588.11 ",,,,,,,,,,,,,,
1990.08,330.75,11.78,21.58,131.60,8.75,792.61,28.24," 269,903.54 ",51.71," 17,610.03 ",,,,,,,,,,,,,,
1990.09,315.41,11.83,21.74,132.70,8.89,749.58,28.11," 256,049.81 ",51.67," 17,648.53 ",,,,,,,,,,,,,,
1990.1,307.12,11.93,21.61,133.50,8.72,725.50,28.17," 248,627.94 ",51.04," 17,491.63 ",,,,,,,,,,,,,,
1990.11,315.29,12.01,21.47,133.80,8.39,743.13,28.32," 255,478.27 ",50.61," 17,399.73 ",,,,,,,,,,,,,,
1990.12,328.75,12.09,21.34,133.80,8.08,774.86,28.50," 267,201.23 ",50.30," 17,344.71 ",,,,,,,,,,,,,,
1991.01,325.49,12.11,21.18,134.60,8.09,762.62,28.37," 263,794.33 ",49.63," 17,168.07 ",,,,,,,,,,,,,,
1991.02,362.26,12.11,21.03,134.80,7.85,847.51,28.34," 293,975.97 ",49.19," 17,063.28 ",,,,,,,,,,,,,,
1991.03,372.28,12.11,20.94,135.00,8.11,869.66,28.29," 302,477.42 ",48.92," 17,013.75 ",,,,,,,,,,,,,,
1991.04,379.68,12.13,20.36,135.20,8.04,885.63,28.29," 308,853.66 ",47.50," 16,564.69 ",,,,,,,,,,,,,,
1991.05,377.99,12.14,19.86,135.60,8.07,879.09,28.23," 307,392.42 ",46.18," 16,148.04 ",,,,,,,,,,,,,,
1991.06,378.29,12.15,19.41,136.00,8.28,877.20,28.17," 307,552.55 ",45.01," 15,780.47 ",,,,,,,,,,,,,,
1991.07,380.23,12.19,18.84,136.20,8.27,880.40,28.23," 309,500.74 ",43.62," 15,335.44 ",,,,,,,,,,,,,,
1991.08,389.40,12.24,18.33,136.60,7.90,899.00,28.25," 316,864.42 ",42.32," 14,915.57 ",,,,,,,,,,,,,,
1991.09,387.20,12.28,17.82,137.20,7.65,890.01,28.23," 314,525.42 ",40.96," 14,475.32 ",,,,,,,,,,,,,,
1991.1,386.88,12.25,17.20,137.40,7.53,887.98,28.12," 314,636.28 ",39.49," 13,990.86 ",,,,,,,,,,,,,,
1991.11,385.92,12.23,16.59,137.80,7.42,883.20,27.98," 313,770.72 ",37.96," 13,485.75 ",,,,,,,,,,,,,,
1991.12,388.51,12.20,15.97,137.90,7.09,888.49,27.90," 316,473.45 ",36.52," 13,008.88 ",,,,,,,,,,,,,,
1992.01,416.08,12.24,16.05,138.10,7.03,950.16,27.95," 339,270.31 ",36.64," 13,084.43 ",,,,,,,,,,,,,,
1992.02,412.56,12.28,16.12,138.60,7.34,938.72,27.94," 336,017.96 ",36.69," 13,131.95 ",,,,,,,,,,,,,,
1992.03,407.36,12.32,16.19,139.30,7.54,922.23,27.89," 330,947.45 ",36.65," 13,153.08 ",,,,,,,,,,,,,,
1992.04,407.41,12.32,16.48,139.50,7.48,921.02,27.85," 331,346.42 ",37.26," 13,405.86 ",,,,,,,,,,,,,,
1992.05,414.81,12.32,16.77,139.70,7.39,936.41,27.81," 337,715.65 ",37.85," 13,650.53 ",,,,,,,,,,,,,,
1992.06,408.27,12.32,17.05,140.20,7.26,918.36,27.71," 332,038.60 ",38.35," 13,866.46 ",,,,,,,,,,,,,,
1992.07,415.05,12.34,17.38,140.50,6.84,931.62,27.71," 337,666.66 ",39.01," 14,139.61 ",,,,,,,,,,,,,,
1992.08,417.93,12.37,17.71,140.90,6.59,935.42,27.68," 339,880.49 ",39.64," 14,402.61 ",,,,,,,,,,,,,,
1992.09,418.48,12.40,18.04,141.30,6.42,934.00,27.68," 340,202.33 ",40.26," 14,665.58 ",,,,,,,,,,,,,,
1992.1,412.50,12.39,18.39,141.80,6.59,917.40,27.55," 334,994.65 ",40.90," 14,934.67 ",,,,,,,,,,,,,,
1992.11,422.84,12.38,18.74,142.00,6.87,939.08,27.50," 343,745.06 ",41.62," 15,234.56 ",,,,,,,,,,,,,,
1992.12,435.64,12.39,19.09,141.90,6.77,968.19,27.54," 355,240.27 ",42.43," 15,566.84 ",,,,,,,,,,,,,,
1993.01,435.23,12.41,19.34,142.60,6.60,962.53,27.45," 354,003.16 ",42.77," 15,730.58 ",,,,,,,,,,,,,,
1993.02,441.70,12.45,19.59,143.10,6.26,973.42,27.43," 358,851.07 ",43.17," 15,915.54 ",,,,,,,,,,,,,,
1993.03,450.16,12.48,19.84,143.60,5.98,988.61,27.41," 365,292.81 ",43.57," 16,099.63 ",,,,,,,,,,,,,,
1993.04,443.08,12.49,19.67,144.00,5.97,970.36,27.36," 359,391.32 ",43.08," 15,954.74 ",,,,,,,,,,,,,,
1993.05,445.25,12.51,19.50,144.20,6.04,973.76,27.35," 361,494.75 ",42.65," 15,831.89 ",,,,,,,,,,,,,,
1993.06,448.06,12.52,19.33,144.40,5.96,978.55,27.34," 364,118.22 ",42.22," 15,708.62 ",,,,,,,,,,,,,,
1993.07,447.29,12.52,19.69,144.40,5.81,976.87,27.34," 364,340.34 ",43.00," 16,038.50 ",,,,,,,,,,,,,,
1993.08,454.13,12.52,20.05,144.80,5.68,989.06,27.27," 369,737.51 ",43.67," 16,324.04 ",,,,,,,,,,,,,,
1993.09,459.24,12.52,20.41,145.10,5.36,998.13,27.21," 373,972.55 ",44.36," 16,620.46 ",,,,,,,,,,,,,,
1993.1,463.90,12.54,20.90,145.70,5.33,1004.10,27.14," 377,059.13 ",45.24," 16,987.57 ",,,,,,,,,,,,,,
1993.11,462.89,12.56,21.39,145.80,5.72,1001.23,27.17," 376,830.30 ",46.27," 17,413.21 ",,,,,,,,,,,,,,
1993.12,465.95,12.58,21.89,145.80,5.77,1007.85,27.21," 380,174.81 ",47.35," 17,860.34 ",,,,,,,,,,,,,,
1994.01,472.99,12.62,22.16,146.20,5.75,1020.28,27.23," 385,718.92 ",47.79," 18,068.58 ",,,,,,,,,,,,,,
1994.02,471.58,12.67,22.43,146.70,5.97,1013.77,27.23," 384,116.21 ",48.23," 18,272.60 ",,,,,,,,,,,,,,
1994.03,463.81,12.71,22.71,147.20,6.48,993.68,27.23," 377,363.86 ",48.65," 18,477.25 ",,,,,,,,,,,,,,
1994.04,447.23,12.75,23.54,147.40,6.97,956.86,27.29," 364,243.88 ",50.36," 19,172.02 ",,,,,,,,,,,,,,
